wdid,name,wdLabel,gender,dob,dobPrecision,source,pid,position,psid
Q476596,Alexander De Croo,Alexander De Croo,male,1975-11-03T00:00:00Z,11,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,Q213107,Prime Minister,Q476596-5571f16c-49cf-a25a-ca45-9f63a9fc7017
Q99767918,Annelies Verlinden,Annelies Verlinden,female,1978-09-05T00:00:00Z,11,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,Q1922481,"Minister of the Interior, Institutional Reform and Democratic Renewal",Q99767918-39810AEE-C6B6-468A-97C1-B4BDD6FCC5EC
Q3017667,David Clarinval,David Clarinval,male,1976-01-10T00:00:00Z,11,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,Q108067564,"Minister of Small Businesses, the Self-Employed, SMEs and Agriculture, Institutional Reform and Democratic Renewal",Q3017667-1175BBAA-09A0-46BF-A52D-A60C3994F4A6
Q186931,Frank Vandenbroucke,Frank Vandenbroucke,male,1955-10-21T00:00:00Z,11,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,Q87885285,Deputy Prime Minister,Q186931-035E2915-F49D-4C13-835A-5FC511246C6A
Q186931,Frank Vandenbroucke,Frank Vandenbroucke,male,1955-10-21T00:00:00Z,11,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,Q25712502,Minister of Social Affairs and Public Health,Q186931-CE5FF493-D2F4-4BB3-8A47-00B8B29A1824
Q3102773,Georges Gilkinet,Georges Gilkinet,male,1971-01-25T00:00:00Z,11,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,Q87885285,Deputy Prime Minister,Q3102773-658EC979-6D87-4B28-A5AF-4732DE8C5F85
Q3102773,Georges Gilkinet,Georges Gilkinet,male,1971-01-25T00:00:00Z,11,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,Q6866254,Minister of Mobility,Q3102773-38D6E9A8-E810-4862-ADCB-47EE9B95E977
Q3193292,Karine Lalieux,Karine Lalieux,female,1964-05-04T00:00:00Z,11,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,Q107465300,"Minister of Pensions and Social Integration, in charge of Persons with Disabilities, Combating Poverty and Beliris",Q3193292-59312e53-4131-696a-c795-ce0d007ea677
Q65271469,Ludivine Dedonder,Ludivine Dedonder,female,1977-03-17T00:00:00Z,11,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,Q24199589,Minister of Defence,Q65271469-ED412B92-9773-4824-9A2A-7E58B7382B13
Q2757876,Meryame Kitir,Meryame Kitir,female,1980-04-20T00:00:00Z,11,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,Q3066177,"Minister of Development Cooperation, in charge of Major Cities",Q2757876-597DD9AE-5BE3-485F-84AD-7819EF6D7F80
Q17428148,Petra De Sutter,Petra De Sutter,transgender female,1963-06-10T00:00:00Z,11,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,Q87885285,Deputy Prime Minister,Q17428148-3208100f-4401-53f1-1fb5-f1610763e03c
Q17428148,Petra De Sutter,Petra De Sutter,transgender female,1963-06-10T00:00:00Z,11,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,Q100156280,"Minister of Public Administration, Public Enterprises, Telecommunication and the Postal Services",Q17428148-a4e3158a-4c58-d184-fd9c-f4cdb4cd294e
Q17177127,Pierre-Yves Dermagne,Pierre-Yves Dermagne,male,1980-12-30T00:00:00Z,11,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,Q87885285,Deputy Prime Minister,Q17177127-B520D18A-9EAE-4EF7-B63D-58FEC44CC614
Q17177127,Pierre-Yves Dermagne,Pierre-Yves Dermagne,male,1980-12-30T00:00:00Z,11,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,Q108067609,Minister of the Economy and Employment,Q17177127-1F79272E-212A-4969-A007-1B3E5166B163
Q18434995,Sophie Wilmès,Sophie Wilmès,female,1975-01-15T00:00:00Z,11,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,Q87885285,Deputy Prime Minister,Q18434995-2BA391D9-5F68-4758-92E4-2E26B9524E32
Q18434995,Sophie Wilmès,Sophie Wilmès,female,1975-01-15T00:00:00Z,11,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,Q1670832,"Minister of Foreign Affairs, European Affairs and Foreign Trade and the Federal Cultural Institutions",Q18434995-ab1279c4-471e-7bd2-c99d-fe1d667dfc5d
Q2613060,Tinne Van der Straeten,Tinne Van der Straeten,female,1978-04-01T00:00:00Z,11,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,Q6866882,Minister of Energy,Q2613060-704755a9-4278-e63d-d6ee-a08ea0e2e9db
Q27826608,Vincent Van Peteghem,Vincent Van Peteghem,male,1980-10-28T00:00:00Z,11,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,Q87885285,Deputy Prime Minister,Q27826608-3E68637D-D816-40FD-981D-464B534A31A8
Q27826608,Vincent Van Peteghem,Vincent Van Peteghem,male,1980-10-28T00:00:00Z,11,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,Q2242323,"Minister of Finance, in charge of the Coordination of the Fight against Fraud",Q27826608-FD749A1D-81DC-4148-A539-09DD004ABB26
Q549887,Vincent Van Quickenborne,Vincent Van Quickenborne,male,1973-08-01T00:00:00Z,11,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,Q87885285,Deputy Prime Minister,Q549887-8D81C36B-B999-44AB-9E0A-F799DFA72BE9
Q549887,Vincent Van Quickenborne,Vincent Van Quickenborne,male,1973-08-01T00:00:00Z,11,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,Q168589,Minister of Justice and the North Sea,Q549887-9879EE32-5969-463C-BBC9-77FE795FBB90
Q3574660,Zakia Khattabi,Zakia Khattabi,female,1976-01-15T00:00:00Z,11,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,Q108067577,"Minister of the Climate, the Environment, Sustainable Development and Green Deal",Q3574660-EE5CADC4-6BF0-4A17-AAD7-1BD802456966
